Date,sma111,sma350x2
2025-05-03,91277.01893299549,156844.7132142857
2025-05-04,91275.2122043919,157004.928125
2025-05-05,91259.12218468469,157138.07017857142
2025-05-06,91225.77069256757,157290.44700892858
2025-05-07,91201.22487331081,157449.93263392858
2025-05-08,91190.22867398648,157651.71491071428
2025-05-09,91177.28075731982,157848.54205357144
2025-05-10,91209.77371903154,158051.00138392858
2025-05-11,91228.59980292793,158254.3629017857
2025-05-12,91198.56996058559,158445.32517857142
2025-05-13,91203.2252956081,158650.31714285715
2025-05-14,91199.43468468469,158855.8104017857
2025-05-15,91189.75140765766,159057.97982142857
2025-05-16,91178.71213400901,159263.6819642857
2025-05-17,91183.2939893018,159466.4485267857
2025-05-18,91222.55813626126,159687.55941964284
2025-05-19,91261.05996621621,159897.853125
2025-05-20,91288.87865990991,160104.84352678573
2025-05-21,91333.40815033784,160325.38785714286
2025-05-22,91416.90596846846,160559.19424107144
2025-05-23,91476.65273085586,160776.02401785715
2025-05-24,91567.66335867117,160995.94049107144
2025-05-25,91636.40181587837,161221.0113392857
2025-05-26,91740.62295889639,161449.17183035714
2025-05-27,91852.14724099099,161687.24388392858
2025-05-28,91953.12950450451,161913.30754464286
2025-05-29,92035.22564752253,162135.5095982143
2025-05-30,92102.93841497747,162352.58089285714
2025-05-31,92176.2537302928,162572.2785714286
2025-06-01,92250.2586570946,162795.2103125
2025-06-02,92341.55686936936,163020.30308035715
2025-06-03,92409.54434121621,163250.54149553573
2025-06-04,92482.59044200451,163477.80828125
2025-06-05,92519.22994087837,163687.79283482142
2025-06-06,92580.58122184685,163918.0450892857
2025-06-07,92665.63161599099,164154.40535714285
2025-06-08,92755.90427927928,164397.90736607142
2025-06-09,92888.82819538288,164683.71700892856
2025-06-10,93011.54553772522,164960.5889732143
2025-06-11,93104.81299268018,165234.16238839287
2025-06-12,93193.13288288288,165487.44383928573
2025-06-13,93278.83748592342,165748.99145089285
2025-06-14,93361.70671452703,166003.76303571428
2025-06-15,93489.03871058559,166248.75578125
2025-06-16,93651.74669200451,166499.86879464285
2025-06-17,93834.21600506757,166743.1379464286
2025-06-18,94016.00971283784,166998.62026785716
2025-06-19,94198.99422860361,167271.22933035714
2025-06-20,94354.64907094595,167537.78491071428
2025-06-21,94426.80271677928,167788.94986607143
2025-06-22,94561.23036317568,168046.88147321428
2025-06-23,94726.59593186936,168326.15390625
2025-06-24,94865.53350225225,168600.64765625
2025-06-25,95022.28603603604,168884.1834375
2025-06-26,95204.42412725225,169167.69821428572
2025-06-27,95393.0172438063,169448.77801339285
2025-06-28,95633.79800112612,169723.61087053572
2025-06-29,95902.74908502253,169995.59816964285
2025-06-30,96121.42588682432,170237.11350446427
2025-07-01,96319.40716497747,170469.11997767858
2025-07-02,96569.79110360361,170724.78013392858
2025-07-03,96801.13231981982,170985.77390625
2025-07-04,97014.56679335586,171221.91207589285
2025-07-05,97245.66131756757,171456.58368303571
2025-07-06,97472.29539695945,171691.31252232142
2025-07-07,97702.75802364865,171923.96738839286
2025-07-08,97901.82150900901,172169.81082589287
2025-07-09,98146.5004222973,172432.40752232142
2025-07-10,98434.28385416667,172719.32167410714
2025-07-11,98737.74788851352,173002.77841517856
2025-07-12,99020.45826295044,173286.33207589286
2025-07-13,99305.29793074324,173576.96207589286
2025-07-14,99596.99162443694,173879.98944196428
2025-07-15,99875.15653153154,174174.71042410715
2025-07-16,100159.49352477478,174483.96332589287
2025-07-17,100474.23852759009,174792.14814732142
2025-07-18,100793.20826295044,175115.5090625
2025-07-19,101113.97811092342,175442.70839285714
2025-07-20,101427.05806587837,175780.90160714285
2025-07-21,101717.7820945946,176143.46207589286
2025-07-22,102055.70734797297,176508.9540625
2025-07-23,102376.89773367117,176873.11120535716
2025-07-24,102687.92652027027,177196.87042410715
2025-07-25,102995.41378096846,177521.18910714285
2025-07-26,103353.36768018018,177846.9122767857
2025-07-27,103715.64836711712,178193.93517857144
2025-07-28,104090.89632601352,178528.62066964287
2025-07-29,104409.34853603604,178856.12113839286
2025-07-30,104753.53814752253,179193.80066964286
2025-07-31,105045.00992398648,179526.36127232143
2025-08-01,105297.55926238738,179837.366875
2025-08-02,105557.39653716216,180140.49796875
2025-08-03,105824.74141328828,180458.97629464287
2025-08-04,106107.65033783784,180776.56732142856
2025-08-05,106378.8897804054,181091.58819196429
2025-08-06,106650.35149211712,181399.3185267857
2025-08-07,106948.06404842342,181725.68986607142
2025-08-08,107232.97677364865,182026.22912946428
2025-08-09,107515.19348254504,182325.20837053572
2025-08-10,107801.57052364865,182639.34102678573
2025-08-11,108029.40434966216,182958.48837053572
2025-08-12,108267.90702421172,183305.16707589285
2025-08-13,108532.7742820946,183672.68957589284
2025-08-14,108745.73894988738,184009.66899553573
2025-08-15,108950.70671452703,184342.69113839287
2025-08-16,109164.54912725225,184677.0994419643
2025-08-17,109367.02041103604,185020.68558035715
2025-08-18,109564.92602759009,185347.19890625
2025-08-19,109732.70861486487,185663.77122767858
2025-08-20,109892.91047297297,185985.50381696428
2025-08-21,110032.63084177928,186306.98120535715
2025-08-22,110221.66047297297,186666.55453125
2025-08-23,110411.37535191441,187016.46676339285
2025-08-24,110579.93728885135,187351.42026785715
2025-08-25,110699.95418074324,187654.87636160714
2025-08-26,110833.02027027027,187964.32747767857
2025-08-27,110904.91758164414,188272.20685267856
2025-08-28,110991.1694115991,188583.16566964285
2025-08-29,111024.63344594595,188856.5344419643
2025-08-30,111066.99120213964,189135.4084375
2025-08-31,111115.85388513513,189415.71629464286
2025-09-01,111161.62668918919,189707.47678571427
2025-09-02,111230.64625563064,189998.28848214285
2025-09-03,111302.52526745496,190284.42294642856
2025-09-04,111367.69925394144,190557.46948660715
2025-09-05,111434.90554617117,190828.65810267857
2025-09-06,111468.9477759009,191096.2572767857
2025-09-07,111519.05081644144,191367.79388392856
2025-09-08,111566.62148085586,191646.31747767856
2025-09-09,111583.31038851352,191916.19506696428
2025-09-10,111603.8696509009,192206.55058035714
2025-09-11,111677.92138231982,192494.1306919643
2025-09-12,111752.79004786036,192781.6216294643
2025-09-13,111815.0884009009,193067.69511160714
2025-09-14,111868.84776182432,193352.10854910716
2025-09-15,111926.95798141892,193649.9106919643
2025-09-16,112008.40716497747,193969.9460044643
2025-09-17,112105.94545326577,194289.0072767857
2025-09-18,112224.31151463964,194611.16613839284
2025-09-19,112323.86796171172,194917.57404017856
2025-09-20,112414.58741554055,195224.04267857142
2025-09-21,112499.49338400901,195523.96919642857
2025-09-22,112565.40364583333,195812.60832589286
2025-09-23,112631.0118947072,196097.65136160713
2025-09-24,112736.8918918919,196399.06011160713
2025-09-25,112778.86437218469,196677.77319196428
2025-09-26,112815.77611204956,196947.87455357143
2025-09-27,112850.80581362612,197213.5255357143
2025-09-28,112867.27913851352,197495.075625
2025-09-29,112904.60480011262,197771.38566964286
2025-09-30,112952.97832207207,198040.04267857142
2025-10-01,113067.57179054055,198331.67816964287
2025-10-02,113199.01583614865,198636.1434375
2025-10-03,113350.31425957207,198943.84482142856
2025-10-04,113502.32692849099,199252.77450892856
2025-10-05,113652.92799831081,199564.27035714284
2025-10-06,113834.47226914414,199892.1828125
2025-10-07,113983.73402308559,200201.26839285714
2025-10-08,114151.93742961712,200526.54080357144
2025-10-09,114317.66701858108,200832.50955357144
2025-10-10,114416.37837837837,201098.635
2025-10-11,114504.85353322072,201348.88178571427
2025-10-12,114591.26787725225,201618.82732142857
2025-10-13,114674.37999718469,201878.04629464285
2025-10-14,114726.24852195945,202108.89299107142
2025-10-15,114760.69144144144,202328.5708482143
2025-10-16,114770.57981418919,202545.54714285713
2025-10-17,114762.83284065315,202756.89183035714
2025-10-18,114752.13640202703,202973.51464285713
2025-10-19,114765.9325731982,203201.66089285715
2025-10-20,114809.99246903154,203446.10330357144
2025-10-21,114806.54715653154,203669.63089285715
2025-10-22,114788.89498873874,203852.7709375
2025-10-23,114807.23184121621,204047.99875
2025-10-24,114832.48177083333,204245.07558035714
2025-10-25,114854.1903856982,204444.29191964286
2025-10-26,114909.7993384009,204638.56767857142
2025-10-27,114956.36739864865,204783.8125
2025-10-28,114971.04856418919,204926.67165178573
2025-10-29,114917.60803772522,205037.9353125
2025-10-30,114834.62204391892,205158.25026785713
2025-10-31,114763.63949887388,205263.90830357143
2025-11-01,114682.08903434685,205375.36852678572
2025-11-02,114599.11535754504,205494.19008928572
2025-11-03,114497.94721283784,205585.6465625
2025-11-04,114343.46086711712,205638.48504464285
2025-11-05,114204.74007601352,205693.06986607143
2025-11-06,114054.2721706081,205709.0502232143
2025-11-07,113923.03279842342,205734.04875
2025-11-08,113787.7294481982,205759.79066964285
2025-11-09,113673.13576858108,205798.10964285713
2025-11-10,113547.02027027027,205871.7913392857
2025-11-11,113405.0608811937,205934.7179017857
2025-11-12,113254.56707488738,205967.29308035714
2025-11-13,113092.95995213964,205990.4075
2025-11-14,112880.80159065315,205972.90044642857
2025-11-15,112665.4921875,205967.758125
2025-11-16,112451.55166103604,205950.02834821428
2025-11-17,112218.86451295044,205928.47732142857
2025-11-18,111994.69953547297,205911.02995535714
2025-11-19,111775.85078828828,205869.3011607143
2025-11-20,111535.41666666667,205812.37732142856
2025-11-21,111288.2434543919,205727.63433035713
2025-11-22,111021.85325168919,205640.34875
2025-11-23,110767.19672015766,205557.8858482143
2025-11-24,110534.12570382883,205505.53066964285
2025-11-25,110284.70129504504,205452.1961607143
2025-11-26,110041.65146396396,205391.31236607142
2025-11-27,109812.79244087837,205341.26879464285
2025-11-28,109582.33213682432,205281.04026785714
2025-11-29,109325.98078547297,205220.9190625
2025-11-30,109070.69130067568,205141.46544642857
2025-12-01,108765.72431024775,205028.84745535714
2025-12-02,108477.4913429054,204944.33089285714
2025-12-03,108253.7816722973,204907.10955357144
2025-12-04,108026.24359515766,204876.54196428572
2025-12-05,107773.05806587837,204828.72383928573
2025-12-06,107519.17799831081,204783.28183035715
2025-12-07,107286.32509853604,204756.42870535713
2025-12-08,107086.40639076577,204733.30848214286
2025-12-09,106891.9646677928,204699.11200892858
2025-12-10,106708.19812781531,204657.52200892856
2025-12-11,106488.71389358108,204638.75526785714
2025-12-12,106262.55250563064,204616.50129464286
2025-12-13,106053.90639076577,204588.70004464284
2025-12-14,105856.16610360361,204558.0997767857
2025-12-15,105627.49155405405,204522.53732142856
2025-12-16,105416.87823761262,204490.6217857143
2025-12-17,105179.03096846846,204443.33035714287
2025-12-18,104972.28927364865,204378.04825892858
2025-12-19,104785.76055743243,204320.8822767857
2025-12-20,104606.54694538288,204264.35526785714
2025-12-21,104420.7015061937,204208.96549107143
2025-12-22,104216.10177364865,204131.319375
2025-12-23,103997.09987331081,204076.98392857143
2025-12-24,103788.8868947072,204034.51785714287
2025-12-25,103577.92975788288,204004.521875
2025-12-26,103371.41385135135,203962.23602678571
2025-12-27,103160.91420326577,203923.58209821428
2025-12-28,102942.57552083333,203885.56723214284
2025-12-29,102722.82411317568,203843.40504464286
2025-12-30,102492.86711711712,203797.0969642857
2025-12-31,102240.62647804055,203722.83602678572
2026-01-01,101994.05356137388,203659.8364732143
2026-01-02,101759.76696227478,203576.88022321428
2026-01-03,101536.30327984234,203497.99517857144
2026-01-04,101319.80433558559,203442.70308035714
2026-01-05,101112.95178772522,203396.22245535714
2026-01-06,100908.09163851352,203325.26683035714
2026-01-07,100675.39660754504,203254.7238839286
2026-01-08,100453.21882038288,203180.82075892857
2026-01-09,100226.11197916667,203099.07
2026-01-10,100001.61247184685,203017.1957142857
2026-01-11,99804.12556306306,202949.45263392857
2026-01-12,99616.5444115991,202887.19723214285
2026-01-13,99454.32052364865,202852.85040178572
2026-01-14,99345.13168637388,202814.1425
2026-01-15,99217.5493384009,202761.66183035713
2026-01-16,99090.01034628379,202722.34808035713
2026-01-17,98936.6525197072,202690.5995982143
2026-01-18,98749.57186092342,202667.43075892856
2026-01-19,98555.85571509009,202616.8488839286
2026-01-20,98282.54018862612,202562.21508928572
2026-01-21,98000.51949605856,202520.85232142857
2026-01-22,97704.9872606982,202480.10464285716
2026-01-23,97408.39667792793,202439.96058035715
2026-01-24,97098.46206362612,202397.8364732143
2026-01-25,96754.49528434685,202341.10575892858
2026-01-26,96455.53814752253,202288.70339285713
2026-01-27,96146.95889639639,202250.73276785715
2026-01-28,95853.97677364865,202201.01111607143
2026-01-29,95595.84360923423,202132.08379464285
2026-01-30,95355.49021677928,202055.62486607142
2026-01-31,95026.22311373874,201947.2863839286
2026-02-01,94681.20840371621,201837.56875
2026-02-02,94371.02913851352,201739.94236607142
2026-02-03,94054.3659206081,201626.19379464287
2026-02-04,93737.55208333333,201491.24575892856
2026-02-05,93343.26657516892,201287.63524553573
2026-02-06,93013.15058417793,201141.5200669643
2026-02-07,92658.33308699324,200985.54412946428
2026-02-08,92295.05197775901,200836.92015625
2026-02-09,91949.5014428491,200715.22078125
2026-02-10,91599.09941582207,200601.26529017856
2026-02-11,91211.01150760135,200502.09354910714
2026-02-12,90807.29909206081,200396.4799330357
2026-02-13,90421.85870636262,200307.82185267858
2026-02-14,90019.11257742117,200214.88305803572
2026-02-15,89610.7239231419,200069.39640625
2026-02-16,89213.3094383446,199970.98203125
2026-02-17,88829.87623170044,199858.25073660715
2026-02-18,88452.57689329956,199719.97506696428
2026-02-19,88068.80535613738,199588.52247767858
2026-02-20,87689.89910613738,199481.45247767857
2026-02-21,87305.79226492117,199377.73345982144
2026-02-22,86955.44872606982,199303.78118303572
2026-02-23,86622.3515625,199224.26540178573
2026-02-24,86263.68676097973,199116.9387276786
2026-02-25,85963.31591356982,199026.8688169643
2026-02-26,85639.72462697072,198949.08064732142
2026-02-27,85311.7938133446,198845.7246205357
2026-02-28,84971.93992820945,198746.59747767856
2026-03-01,84609.25080940315,198650.35984375
2026-03-02,84300.9479518581,198562.93220982142
2026-03-03,84000.32147381757,198480.50448660715
2026-03-04,83757.19612190315,198399.68363839286
2026-03-05,83544.9739231419,198323.53466517857
2026-03-06,83298.01305602478,198232.63895089287
2026-03-07,83055.63031390766,198138.0110044643
2026-03-08,82820.27811796172,198023.24189732142
2026-03-09,82599.13854870496,197914.11886160713
2026-03-10,82405.09287021396,197813.86296875
2026-03-11,82257.1017384572,197718.45725446427
2026-03-12,82125.5951928491,197623.12216517856
2026-03-13,82002.35110501126,197546.6371205357
2026-03-14,81861.89720579956,197481.5916294643
2026-03-15,81722.43190456081,197427.05100446427
2026-03-16,81609.99222269144,197383.1205580357
2026-03-17,81460.47969453828,197318.85372767856
2026-03-18,81279.9409839527,197254.62439732143
2026-03-19,81090.69344735361,197179.25274553572
2026-03-20,80907.54775478604,197103.13149553572
2026-03-21,80712.20731278154,197018.5985044643
2026-03-22,80545.75362471846,196959.34551339285
2026-03-23,80361.65142877253,196911.7999330357
2026-03-24,80154.3546241554,196878.91939732144
2026-03-25,79966.68127111487,196814.55328125
2026-03-26,79781.1305250563,196752.64176339286
2026-03-27,79574.5179124437,196655.1191294643
2026-03-28,79357.52741413288,196546.73390625
2026-03-29,79135.13749296172,196445.41930803572
2026-03-30,78900.90086570945,196343.41390625
2026-03-31,78686.59786739865,196255.21002232144
2026-04-01,78466.48272100225,196164.03680803571
2026-04-02,78255.83548001126,196061.13863839285
2026-04-03,78045.31647663288,195961.02604910714
2026-04-04,77857.1663499437,195859.4666294643
2026-04-05,77700.06830658784,195766.93859375
2026-04-06,77529.03987190315,195660.31529017858
2026-04-07,77401.08442426802,195537.45136160715
2026-04-08,77271.90290681306,195408.44707589285
2026-04-09,77124.73574746621,195281.7272544643
2026-04-10,76986.31274634009,195157.4903794643
2026-04-11,76846.06520974099,195034.10377232142
2026-04-12,76686.27593609234,194902.66698660713
2026-04-13,76569.79522100225,194785.55779017857
2026-04-14,76448.80106278154,194670.68247767858
2026-04-15,76336.82210726352,194559.81256696428
2026-04-16,76227.36898226352,194437.86854910714
2026-04-17,76131.19527730856,194324.82171875
2026-04-18,76022.09955658784,194209.58979910714
2026-04-19,75902.44379926802,194092.67765625
2026-04-20,75789.31218327703,193984.81747767856
2026-04-21,75688.80718609234,193867.96203125
2026-04-22,75593.95238597973,193760.3664955357
2026-04-23,75488.76551942568,193617.66645089287
2026-04-24,75370.31619510135,193471.86337053572
2026-04-25,75245.97856841216,193317.0958705357
2026-04-26,75108.81626548423,193171.67404017856
2026-04-27,74961.40720016892,193026.26645089284
2026-04-28,74826.65600365991,192867.2999330357
2026-04-29,74689.25967764639,192708.65261160713
2026-04-30,74561.2526393581,192551.85078125
2026-05-01,74451.27382460586,192407.2205580357
2026-05-02,74341.63228462837,192267.02720982142
2026-05-03,74227.62538710586,192107.55417410715
2026-05-04,74088.04092764639,191960.24975446428
2026-05-05,73943.87630208333,191812.45529017856
2026-05-06,73816.63615568694,191651.02359375
2026-05-07,73676.86025478604,191470.09051339285
2026-05-08,73542.50749577703,191315.22747767856
2026-05-09,73425.66008586712,191160.21725446428
2026-05-10,73331.83428350225,191006.52319196428
2026-05-11,73272.53149634009,190848.1685044643
2026-05-12,73192.35610219595,190685.21337053573
2026-05-13,73100.59631897522,190522.2121651786
2026-05-14,73024.44654420044,190381.69497767856
2026-05-15,72933.95055602478,190239.22131696428
2026-05-16,72857.90748170044,190087.75470982143
2026-05-17,72760.26974239865,189926.48185267858
2026-05-18,72650.82471143018,189761.18265625
2026-05-19,72538.80971987612,189597.28801339286
2026-05-20,72474.81140906531,189441.4353794643
2026-05-21,72415.44668496621,189304.08234375
2026-05-22,72387.22258586712,189138.92747767858
2026-05-23,72384.51017032658,188973.54314732144
2026-05-24,72369.1260205518,188808.90015625
2026-05-25,72383.9582981419,188620.24774553571
2026-05-26,72409.2378589527,188423.49631696427
2026-05-27,72514.12619650901,188227.25676339286
2026-05-28,72540.9835304054,188042.15676339285
2026-05-29,72577.83537443694,187855.19421875
2026-05-30,72609.27780123874,187673.95095982144
2026-05-31,72640.4391188063,187491.25189732143
2026-06-01,72663.19418637388,187288.52627232144
2026-06-02,72660.59677646396,187071.96935267857
2026-06-03,72640.70960022522,186838.43243303572
2026-06-04,72595.15762246621,186604.81691964285
2026-06-05,72515.47332488738,186362.6058705357
2026-06-06,72444.11500563064,186126.0916294643
2026-06-07,72393.6317919482,185910.3909375
2026-06-08,72353.95945945945,185667.60703125
2026-06-09,72310.88253096846,185413.88216517857
2026-06-10,72261.25879786036,185151.5280580357
2026-06-11,72221.21945382883,184903.53408482144
2026-06-12,72181.03417088964,184654.70419642856
2026-06-13,72151.86240146396,184409.52488839286
2026-06-14,72161.71519566441,184165.66676339286
2026-06-15,72181.62021396396,183932.26198660713
2026-06-16,72160.36359797297,183703.13261160714
2026-06-17,72133.01829954956,183449.18475446428
2026-06-18,72106.12348676802,183182.03330357143
2026-06-19,72074.99714949324,182927.78473214287
2026-06-20,72061.49781813064,182676.40470982142
2026-06-21,72011.60311092342,182413.5788169643
2026-06-22,71972.49011120496,182160.163125
2026-06-23,71882.01661036036,181895.69310267858
2026-06-24,71793.31397804055,181608.08497767858
2026-06-25,71717.50482122747,181286.56767857142
2026-06-26,71652.13397381757,180957.9930357143
2026-06-27,71597.8125,180629.44944196427
2026-06-28,71517.90220298423,180288.9707142857
2026-06-29,71429.7171311937,179947.76314732144
2026-06-30,71324.79800112612,179609.37270089285
2026-07-01,71230.29617117117,179273.7455580357
2026-07-02,71144.86405546172,178943.43388392858
2026-07-03,71066.75211148648,178626.52515625
2026-07-04,70979.35022522522,178313.08703125
2026-07-05,70877.42947635135,178005.9275669643
2026-07-06,70787.99289132883,177700.53029017858
2026-07-07,70716.38763372747,177376.54160714286
2026-07-08,70647.42173423423,177053.69939732144
2026-07-09,70581.39076576577,176738.41453125
2026-07-10,70540.0900197072,176432.65029017857
2026-07-11,70503.66494228604,176123.24834821429
2026-07-12,70439.19070242117,175805.01821428572
2026-07-13,70364.60747466216,175486.81618303573
2026-07-14,70307.36630771396,175184.153125
2026-07-15,70270.61630771396,174880.61705357142
2026-07-16,70247.6514991554,174583.6517857143
2026-07-17,70225.84758586712,174301.2482142857
2026-07-18,70215.41226773648,174028.50357142856
2026-07-19,70197.38847832207,173745.4929017857
2026-07-20,70170.3318552928,173460.68229910714
2026-07-21,70156.15681306306,173188.4747544643
2026-07-22,70149.05975506757,172908.89073660714
2026-07-23,70132.06615990991,172609.16453125
2026-07-24,70103.30922719595,172308.64892857143
2026-07-25,70061.23638091216,172010.42866071427
2026-07-26,70029.52892736487,171702.04890625
2026-07-27,69955.51266891892,171387.72578125
2026-07-28,69890.17937077703,171066.0026785714
2026-07-29,69819.37162162163,170726.3689955357
2026-07-30,69745.01361908784,170419.88745535715
2026-07-31,69652.75661599099,170107.97542410714
2026-08-01,69580.7738597973,169795.2438169643
2026-08-02,69481.65097128379,169486.8377455357
2026-08-03,69385.06798986487,169185.17252232143
2026-08-04,69288.2290259009,168906.45694196428
2026-08-05,69193.1422438063,168622.58698660714
2026-08-06,69077.24348958333,168347.40459821429
2026-08-07,68979.53160191441,168050.29662946428
2026-08-08,68898.88597972973,167761.89868303572
2026-08-09,68799.53790118243,167484.10700892858
2026-08-10,68687.44612190315,167220.02834821428
2026-08-11,68555.45308980856,166944.30959821428
2026-08-12,68421.52048141892,166671.05457589286
2026-08-13,68294.91561092342,166390.23953125
2026-08-14,68163.0559543919,166130.60957589286
2026-08-15,68022.21614583333,165868.98814732142
2026-08-16,67891.15332911036,165609.45638392857
2026-08-17,67784.44686092342,165353.77444196428
2026-08-18,67683.24387668919,165087.15738839286
