,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_pct,obv,state,signal
2021-07-09,82.02247619628906,82.62063405209211,80.17192042760806,80.26538125558902,15685300,75.11187171936035,,,0.0663424845065248,73.47126327180604,1.2769962630609655,,,81.21116184051418,75.11187171936035,69.01258159820652,1.0665089165836732,59188200,bear,hold
2021-07-12,81.38693237304688,83.0412111289115,81.28412332335203,81.80750966317738,16076800,75.3072078704834,,,0.05042220529869268,70.12162109348179,1.5244462041146534,,,81.92552999536184,75.3072078704834,68.68888574560495,0.9593101082002065,43111400,bear,hold
2021-07-13,81.3775863647461,82.18136234025904,80.87288932449815,81.03177344903797,12789300,75.51516189575196,,,0.05386118857240407,70.07102875585295,1.7001990837183172,,,82.60518976977383,75.51516189575196,68.42513402173009,0.9134274627095811,30322100,bear,hold
2021-07-14,82.8128433227539,83.17869016006152,81.29317404683253,81.68716184748561,13330500,75.84067497253417,,,0.08532164159017208,73.26152091226103,1.9330151531780189,,,83.61060965866398,75.84067497253417,68.07074028640437,0.9486632534161342,43652600,bear,hold
2021-07-15,80.89918518066406,83.27250202694356,80.21439783133498,82.64399660854322,18306300,76.28359832763672,,,0.12296472520421187,63.53615012502268,1.9407357529221514,1.2340598187094924,0.706675934212659,84.14597273100631,76.28359832763672,68.42122392426714,0.793523725545888,25346300,bear,hold
2021-07-16,82.0717544555664,83.00044904613137,81.1618252756491,81.37758455665403,14617500,76.76272010803223,,,0.13219100082935853,66.47301256679769,2.0182062988344427,1.3908891147344826,0.6273171840999601,84.80759048951022,76.76272010803223,68.71784972655423,0.8299639457061588,39963800,bear,hold
2021-07-19,81.59334564208984,82.42822751169425,80.85226935707666,81.52768101718524,15619900,77.28007354736329,,,0.1452296069815875,64.20101266122309,2.017739427476016,1.5162591772827894,0.5014802501932267,85.16867801889933,77.28007354736329,69.39146907582725,0.7733862567384299,24343900,bear,hold
2021-07-20,83.16929626464844,83.53514302125718,81.63085475766731,81.70590208130672,12813900,77.79397811889649,,,0.14100592045464544,68.0723261716864,2.1200963223426044,1.6370266062947523,0.4830697160478521,85.8100771701726,77.79397811889649,69.77787906762038,0.8352826675024824,37157800,bear,hold
2021-07-21,84.135498046875,84.66081494078522,82.98166883271546,83.3850392067982,13108100,78.32394828796387,,,0.14413878557949178,70.20003989914402,2.253205754540005,1.760262435943803,0.492943318596202,86.54291605638585,78.32394828796387,70.1049805195419,0.8535449902382896,50265900,bear,hold
2021-07-22,85.07359313964844,85.4957218887746,84.12614018458471,84.42632237787417,13638900,78.92792739868165,,,0.16548730589306193,72.14124462792199,2.406650009337099,1.8895399506224624,0.5171100587146367,87.26592252823174,78.92792739868165,70.58993226913155,0.868533780931724,63904800,bear,hold
2021-07-23,82.25936889648438,85.55198977598975,81.72466922876845,85.3549959149267,12680900,79.40801887512207,,,0.13215186768463982,59.59862105102215,2.2749471353292847,1.966621387563827,0.30832574776545774,87.34252319210232,79.40801887512207,71.47351455814182,0.6796804127549764,51223900,bear,hold
2021-07-26,82.4188461303711,82.6439809683887,81.30254033215019,82.0248583746134,10454100,79.8624366760254,,,0.12393693270217754,60.022792941809676,2.158557630073915,2.0050086360658446,0.15354899400807032,87.38281709091683,79.8624366760254,72.34205626113396,0.6699654348125554,61678000,bear,hold
2021-07-27,82.36255645751953,83.11300823257598,81.72466851242282,82.3250327952307,8465200,80.31217193603516,,,0.12259736445937386,59.784205887442035,2.0382799796312696,2.01166290477893,0.026617074852339773,87.28076334323511,80.31217193603516,73.3435805288352,0.6471161388057504,53212800,bear,hold
2021-07-28,81.78095245361328,82.50326328907582,81.72467053723896,82.45636407773289,6396800,80.75151901245117,,,0.1203789381749889,57.251968338796864,1.8744213303445747,1.984214589892059,-0.1097932595474842,86.87602143405358,80.75151901245117,74.62701659084875,0.5840422103133703,46816000,bear,hold
2021-07-29,82.20308685302734,82.79407564365688,81.92167009469145,82.24999322453705,6201400,81.22412223815918,,,0.1299234596337817,58.62189285815536,1.758355658858477,1.9390428036853427,-0.18068714482686565,86.1471228587938,81.22412223815918,76.30112161752457,0.5994276347198556,53017400,bear,hold
2021-07-30,81.74344635009766,82.6908993683983,81.4901705150989,81.99672934200493,7962800,81.59430122375488,,,0.09959097381688498,56.49878595252681,1.6107162959634849,1.873377502140971,-0.26266120617748623,85.37095975461934,81.59430122375488,77.81764269289043,0.5197456462007216,45054600,bear,hold
2021-08-02,82.17494201660156,82.48450687738524,81.69652424601836,82.29689571401114,5579100,81.87950744628907,,,0.0745921729654142,58.03530834079205,1.5111099959125625,1.8009240008952896,-0.28981400498272714,84.8384246619106,81.87950744628907,78.92059023066754,0.5499227502467381,50633700,bear,hold
2021-08-03,84.18241882324219,84.5857893006895,82.3719430277565,82.43760765632197,9889800,82.20620574951172,,,0.08414805230891798,64.34510616470959,1.5759908451669418,1.7559373697496201,-0.17994652458267835,84.61630520220743,82.20620574951172,79.79610629681602,0.9099857936401883,60523500,bear,hold
2021-08-04,84.47322082519531,84.51073733354103,83.75090279366175,84.22932057950409,7509900,82.40678482055664,,,0.04985706792203648,65.16227672405674,1.6320612902352423,1.7311621538467448,-0.0991008636115025,84.869876503995,82.40678482055664,79.94369313711827,0.9194801229960762,68033400,bear,hold
2021-08-05,83.89160919189453,84.91410216390477,83.26310394358143,84.59516176574239,8231300,82.60164794921874,,,0.048719225020002366,62.09689996964741,1.6109957674444217,1.7071288765662802,-0.09613310912185846,84.8802227565309,82.60164794921874,80.32307314190659,0.7830631758360936,59802100,bear,hold
2021-08-06,83.97604370117188,84.31374955596397,83.31939740402497,83.71338518231312,6513900,82.69932632446289,78.39452865600586,,0.023817465595743492,62.37362697859533,1.5828680307564156,1.6822767074043075,-0.09940867664789188,85.0369412724976,82.69932632446289,80.36171137642818,0.7730811970941479,66316000,bear,hold
2021-08-09,84.33250427246094,84.86720394858082,83.58204532212459,83.91975113408525,5798700,82.84660491943359,78.60484909057617,,0.036192197119713,63.58245274434138,1.5712278492289897,1.6600669357692441,-0.08883908654025441,85.2059815685407,82.84660491943359,80.48722827032648,0.8148923580280582,72114700,bear,hold
2021-08-10,84.088623046875,84.53889995023567,83.4225939774377,83.58206421443496,5473300,82.98215675354004,78.81477783203125,,0.033314292094848375,62.112174143538745,1.524747405829089,1.6330030297812133,-0.10825562395212418,85.29949999018169,82.98215675354004,80.66481351689839,0.7387359532760628,66641400,bear,hold
2021-08-11,84.0792236328125,84.82029989837288,83.9666597970207,84.33250657715837,8009800,83.04547576904297,79.00900390625,,0.015292076195512427,62.052617589487326,1.4702052543987776,1.6004434747047263,-0.13023822030594867,85.4095866432327,83.04547576904297,80.68136489485323,0.7186335410609362,58631600,bear,hold
2021-08-12,84.24809265136719,84.40757004407573,83.17869306543642,83.59144629400919,5687200,83.21292114257812,79.19352279663086,,0.041396059345027325,62.74378842200786,1.4241893565600208,1.5651926510757852,-0.14100329451576443,85.41401478623946,83.21292114257812,81.01182749891679,0.7351493567232197,64318800,bear,hold
2021-08-13,84.78277587890625,85.68332234600324,84.37940543622568,85.00791786336084,6640400,83.34847221374511,79.37340774536133,,0.03303233178483578,64.92232871916909,1.414559729891053,1.5350660668388387,-0.12050633694778567,85.58537930920383,83.34847221374511,81.11156511828639,0.8205997397194111,70959200,bear,hold
2021-08-16,85.19552612304688,85.21428437599184,83.99479754117627,84.29497968664393,7122800,83.52858123779296,79.52790130615234,,0.04414796883998395,66.54847028200987,1.4238207571913648,1.5128170049093441,-0.08899624771797932,85.7512427243462,83.52858123779296,81.30591975123973,0.8749884756042869,78082000,bear,hold
2021-08-17,85.31747436523438,86.09607428079462,84.77339913606988,85.35499802878141,6738500,83.63599014282227,79.66520645141601,,0.025828980129281476,67.0347176739458,1.4245787351402868,1.4951693509555328,-0.07059061581524606,85.98296436044473,83.63599014282227,81.2890159251998,0.8582238376941976,84820500,bear,hold
2021-08-18,83.43196105957031,85.41128963980616,83.35691373024686,84.88596549144923,7666300,83.60081329345704,79.75227752685547,,-0.008361951894701125,53.97163640888297,1.2585267591767604,1.4478408325997782,-0.18931407342301787,85.9378546451194,83.60081329345704,81.26377194179467,0.46387478686104167,77154200,bear,hold
2021-08-19,83.21621704101562,83.8541051434558,82.76594729629817,82.82222922516071,8099400,83.5079444885254,79.83671615600586,,-0.02183258082897621,52.70602621723877,1.0968765228627717,1.377647970652377,-0.2807714477896053,85.74915634376599,83.5079444885254,81.2667326332848,0.4349174762690039,69054800,bear,hold
2021-08-20,83.43196105957031,83.86347246781932,82.83159673879716,83.30063181170789,8716400,83.56657409667969,79.96696640014649,,0.014254815941531662,53.87093969116003,0.9749378090215544,1.2971059383262125,-0.3221681293046581,85.73421044781165,83.56657409667969,81.39893774554773,0.46894934959014717,77771200,bear,hold
2021-08-23,83.60081481933594,84.0229435264707,83.21620262033586,83.9478961963867,7147300,83.62567253112793,80.08937850952148,,0.014341000201521847,54.80913905115868,0.8817611928705986,1.21403698923509,-0.33227579636449134,85.72839824776813,83.62567253112793,81.52294681448774,0.49408916921610835,84918500,bear,hold
2021-08-24,83.06610870361328,84.09798436342263,82.99106137932361,83.68523123673619,6320100,83.66085014343261,80.20633056640625,,0.008542137062690802,51.25414699783877,0.756056391009551,1.1224408695899821,-0.3663844785804311,85.70046664516062,83.66085014343261,81.6212336417046,0.354202630907464,78598400,bear,hold
2021-08-25,83.13177490234375,83.39443338544041,82.59707523120929,83.06611028156958,5748500,83.72839126586913,80.34291442871094,,0.016517568066924504,51.668743040871206,0.654192024880274,1.0287911006480406,-0.37459907576776663,85.59680484924682,83.72839126586913,81.85997768249145,0.3403414616460796,84346900,bear,hold
2021-08-26,83.2255859375,83.65709735329354,82.98168569138805,83.3100088167845,9093200,83.77951622009277,80.56661178588867,,0.012438694501835545,52.293004154383915,0.5744120824281538,0.9379152970040633,-0.3635032145759095,85.53044917256501,83.77951622009277,82.02858326762053,0.3418185339962195,93440100,bear,hold
2021-08-27,83.81658172607422,83.9760519629407,83.12241169266652,83.29126463667473,5426800,83.8831729888916,80.79315704345703,,0.025361487294009555,56.136745746609606,0.5525053860635722,0.860833314815965,-0.3083279287523928,85.36437046675479,83.8831729888916,82.40197551102841,0.47752113954668324,98866900,bear,hold
2021-08-30,83.91036987304688,84.4075530514221,83.76966507973106,83.91975257823695,5357000,83.96994438171387,81.04643890380859,,0.02111869888627016,56.73252032038695,0.5365273378320126,0.7959721194191747,-0.2594447815871621,85.22707054608338,83.96994438171387,82.71281821734436,0.4763052785171819,104223900,bear,hold
2021-08-31,83.61019134521484,83.95727988322994,83.00982701133987,83.91037351215233,8113300,83.9413330078125,81.2608186340332,,-0.006797470137189232,54.195294918496764,0.4939487868510781,0.7355674529055555,-0.24161866605447735,85.20384919466707,83.9413330078125,82.67881682095793,0.36885646851678594,96110600,bear,hold
2021-09-01,84.37940979003906,84.58578637465084,83.36629943534739,83.73214623282918,8208000,83.93664245605468,81.47768493652343,,-0.001110541710613533,59.22740441341084,0.5163226324007013,0.6917184888045846,-0.17539585640388333,85.19189559400566,83.93664245605468,82.68138931810371,0.6763657546824118,104318600,bear,hold
2021-09-02,84.23870849609375,84.89535478637441,83.87286168337913,84.58578989656733,7717400,83.95399742126465,81.70257888793945,,0.004137473432000327,57.97282674294589,0.5167439451245599,0.6567235800685797,-0.13997963494401977,85.2158606629033,83.95399742126465,82.692134179626,0.6128137604116988,96601200,bear,hold
2021-09-03,84.42630767822266,84.87658446821216,83.76966148126586,83.80717798660044,8456900,83.97651062011718,81.93795425415038,,0.0053618145986138455,59.21336527718916,0.526150390475479,0.6306089421499596,-0.1044585516744806,85.25509955022041,83.97651062011718,82.69792169001396,0.6758958831550186,105058100,bear,hold
2021-09-07,83.2255859375,85.05481989107125,83.05673302202362,84.46383826535762,11046000,83.92116470336914,82.1358561706543,,-0.013125642888354272,49.20265804064481,0.4317400262856239,0.5908351589770925,-0.15909513269146858,85.22882224640963,83.92116470336914,82.61350716032865,0.23403634247701313,94012100,bear,hold
2021-09-08,83.92914581298828,84.05109236813016,82.5220404480411,82.68151067174387,8851200,83.9131908416748,82.34708206176758,,-0.0018965375827098008,54.09939523960589,0.40897611248598764,0.5544633496788716,-0.14548723719288392,85.21860962514991,83.9131908416748,82.6077720581997,0.5061110547494205,102863300,bear,hold
2021-09-09,83.99479675292969,85.20490802836997,83.8728502176646,84.0510786681433,11034700,83.90896949768066,82.56709777832032,,-0.0010041348651305126,54.539769584205686,0.39171755286636767,0.5219141903163709,-0.1301966374500032,85.21275837962163,83.90896949768066,82.60518061573968,0.5329145525160701,113898000,bear,hold
2021-09-10,84.12613677978516,84.94226043956088,83.96666656162793,84.09799581857008,10547400,83.90287170410156,82.79460006713867,,-0.0014475802091651335,55.46041128052395,0.3842091387498101,0.49437318000305874,-0.11016404125324863,85.20138937411488,83.90287170410156,82.60435403408823,0.5859692096763336,124445400,bear,hold
2021-09-13,83.38504028320312,84.90471623336826,82.76591781551762,84.53886951225728,18883400,83.8329849243164,82.97550354003906,,-0.016486079645463447,49.383246801483736,0.3148292175494021,0.45846438751232743,-0.14363516996292536,85.0841424268348,83.8329849243164,82.58182742179801,0.3209879091115089,105562000,bear,hold
2021-09-14,81.03988647460938,81.56520351240454,79.48269361675605,80.85227529165621,22714200,83.62520294189453,83.06688491821289,,-0.0487776745745494,35.956370084819696,0.06980613538148361,0.3807327370861587,-0.31092660170467507,85.23196296552436,83.62520294189453,82.0184429182647,-0.30451231959476577,82847800,bear,hold
2021-09-15,82.29690551757812,82.88788719382326,80.83351107268714,81.18998234523232,14951100,83.47417449951172,83.15985397338868,,-0.035403870896664635,44.644241353543876,-0.02268400403325188,0.3000493888622766,-0.3227333928955285,84.98101148715809,83.47417449951172,81.96733751186535,0.10935755108704485,97798900,bear,hold
2021-09-16,81.84661865234375,82.52203028947969,80.85226660706424,82.24060638837068,12410500,83.3949073791504,83.1875535583496,,-0.019001619847993645,42.424092447370704,-0.13080960104034034,0.21387759088175323,-0.34468719192209357,85.0606972260655,83.3949073791504,81.72911753223529,0.03526889070853055,85388400,bear,hold
2021-09-17,81.03988647460938,82.14680963061194,80.62713328382296,80.87103354718838,58069000,83.28609085083008,83.20846435546875,,-0.02615272171448957,38.709907120589556,-0.278387383802027,0.11542459594499718,-0.3938119797470242,85.24321381873965,83.28609085083008,81.32896788292051,-0.07385366506119583,27319400,bear,hold
2021-09-20,80.83348846435547,81.99670039260567,79.67028369301126,79.76408925963634,13897700,83.15616722106934,83.18468460083008,,-0.031144810240760545,37.798143440733995,-0.4073032955153053,0.010879017652936682,-0.418182313168242,85.38363344593267,83.15616722106934,80.928700996206,-0.02137238508664188,13421700,bear,hold
2021-09-21,81.53704833984375,82.23122534098208,80.78659658191684,81.36819544185153,11124400,83.05297889709473,83.18768692016602,,-0.02468596130255496,42.74840335435732,-0.4475397229381599,-0.08080473046528265,-0.3667349924728773,85.37758238050165,83.05297889709473,80.72837541368781,0.1739378203483443,24546100,bear,hold
2021-09-22,82.9629135131836,83.48823042565188,81.83722521330077,82.1936963955381,9908000,83.04781913757324,83.21939346313476,,-0.0012423260465697084,51.22105148756168,-0.3602195913028652,-0.13668770263279917,-0.22353188867006601,85.37274123065642,83.04781913757324,80.72289704449007,0.48174011407903744,34454100,bear,hold
2021-09-23,83.88223266601562,84.48259700070471,83.16930449163947,83.43196299345252,9720200,83.08534202575683,83.24078125,,0.009027327571839328,55.76629746212137,-0.2143653153934224,-0.15222322518492382,-0.06214209020849859,85.43852504956895,83.08534202575683,80.73215900194471,0.6693218572875482,44174300,bear,hold
2021-09-24,84.37003326416016,84.48259710398484,83.43196309544824,83.74152081187353,7617800,83.14256439208984,83.31019821166993,,0.013751147724205826,58.00249004146355,-0.05873624449679937,-0.13352582904729893,0.07478958455049955,85.56135032543996,83.14256439208984,80.72377845873972,0.7537365657592984,51792100,bear,hold
2021-09-27,85.40190887451172,85.65518467059806,83.62895683118514,84.21993845999152,11533000,83.22183074951172,83.37680130004883,,0.018914242454060037,62.33969050925707,0.14617958617101579,-0.07758474600363599,0.22376433217465178,85.82095760183049,83.22183074951172,80.62270389719296,0.9193866342181566,63325100,bear,hold
2021-09-28,84.8859634399414,86.5557271140439,84.47321745245205,85.02667538979537,15041800,83.27061042785644,83.44265365600586,,0.011626615022321651,59.05564991164511,0.2639022725556259,-0.009287342291783608,0.27318961484740956,85.95482220484246,83.27061042785644,80.58639865087042,0.8008989502867718,48283300,bear,hold
2021-09-29,85.598876953125,86.37747667484905,85.36435948202055,85.50507139606427,12007300,83.37004470825195,83.49124526977539,,0.02378520579745058,62.031970382149744,0.40999830684248195,0.07456978753506951,0.33542851930741246,86.23824032952498,83.37004470825195,80.50184908697892,0.8885425785365004,60290600,bear,hold
2021-09-30,81.73404693603516,85.90846326197924,81.72467138781317,85.59889840488471,15649900,83.23777656555175,83.4432162475586,,-0.031350810115718386,43.549885482880626,0.21148313796213358,0.10195245762048233,0.10953068034165125,86.15121110987737,83.23777656555175,80.32434202122614,0.24193179791092997,44640700,bear,hold
2021-10-01,84.18241882324219,84.67959489051051,82.17494914206006,82.32504381129986,13320900,83.23496208190917,83.42539276123047,,-0.000668216237600272,53.0859646042766,0.24885296373948051,0.13133255884428197,0.11752040489519855,86.14462976257036,83.23496208190917,80.32529440124799,0.662811847488665,57961600,bear,hold
2021-10-04,83.73214721679688,84.82968762213983,83.45072329685416,83.93852380383386,10853900,83.20025405883788,83.45484832763673,,-0.008222087173010872,51.36736706691303,0.23937628354958917,0.15294130378534343,0.08643497976424575,86.06851575717047,83.20025405883788,80.3319923605053,0.592720472171036,47107700,bear,hold
2021-10-05,85.82402801513672,86.27430479418058,83.647705756389,83.81655865391713,9788600,83.33017616271972,83.52295196533203,,0.031221673579902243,58.14648869790449,0.396097281176651,0.20157249926360496,0.19452478191304604,86.41823635833582,83.33017616271972,80.24211596710363,0.9037893846689491,56896300,bear,hold
2021-10-06,85.68331909179688,85.83341374239943,84.09798549702191,84.8202963215528,10268300,83.41788482666016,83.58936721801757,,0.020900644964471082,57.56522229777271,0.5031458149920809,0.26188716240930016,0.24125865258278073,86.66458283130615,83.41788482666016,80.17118682201416,0.84888281292176,46628000,bear,hold
2021-10-07,86.59325408935547,87.12795379372322,85.97413150599101,86.03041342532214,9124400,83.54780769348145,83.68561325073242,,0.030935932187194037,60.32718705371536,0.6538693006641978,0.3402835900602797,0.3135857106039181,87.07251429756067,83.54780769348145,80.02310108940222,0.9320141699665804,55752400,bear,hold
2021-10-08,88.85244750976562,89.44548488928228,86.70620878564479,86.9603656106368,13202300,83.78412322998047,83.81860046386718,,0.05618124058581708,66.20800531290789,0.9447265574410153,0.46117218353642686,0.48355437390458844,87.9985181240744,83.78412322998047,79.56972833588654,1.101311031257172,68954700,bear,hold
2021-10-11,89.69966125488281,91.12107671099236,88.67360410625679,88.75832784746267,12959300,84.09985427856445,83.97772476196289,,0.07572846340582373,68.11668269364334,1.229424062418616,0.6148225593128647,0.6146015031057512,89.03232267971379,84.09985427856445,79.16738587741511,1.0676475266434071,81914000,bear,hold
2021-10-12,89.96322631835938,90.85749011169798,89.6714152834011,90.20797499576494,9964100,84.54602127075195,84.13349044799804,,0.11011046821426351,68.70881698698858,1.4594922658274783,0.7837565006157874,0.6757357652116909,89.887943240589,84.54602127075195,79.2040993009149,1.0070464411681284,91878100,bear,hold
2021-10-13,90.74453735351562,91.29992058873042,90.32093303237207,90.46213447275325,9453900,84.96840286254883,84.26473281860352,,0.10264823182365146,70.46021495892394,1.6854395474756387,0.9640931099877578,0.721346437487881,90.84165762348789,84.96840286254883,79.09514810160977,0.9917319889971249,101332000,bear,hold
2021-10-14,89.69023895263672,91.6387986675746,88.8336293528696,91.1210696427361,7911200,85.36058387756347,84.36907318115234,,0.0958331624377784,65.16028525229416,1.759152906560331,1.1231050693022726,0.6360478372580585,91.39299115609299,85.36058387756347,79.32817659903395,0.8588662763606256,93420800,bear,hold
2021-10-15,89.73729705810547,90.40564277855579,89.17249856578997,89.51137191573729,7422800,85.79545440673829,84.48598693847656,,0.10732259090986118,65.28579830788578,1.800612134694731,1.2586064823807643,0.5420056523139667,91.7729895600305,85.79545440673829,79.81791925344608,0.82972141110673,100843600,bear,hold
2021-10-18,90.84808349609375,90.97986959037058,89.52080002712962,89.89733480297924,7344100,86.29618415832519,84.623427734375,,0.12389165953358972,68.19817267739128,1.9011843838738116,1.3871220626793739,0.5140623211944377,92.20461849515199,86.29618415832519,80.38774982149839,0.8852035140169819,108187700,bear,hold
2021-10-19,91.36581420898438,91.57290869860022,90.66922952902497,91.30933650519955,5616500,86.78762245178223,84.76409393310547,,0.12054355742894507,69.48327010835126,1.9996148424199305,1.5096206186274852,0.4899942237924453,92.66587941706103,86.78762245178223,80.90936548650342,0.8894174569301941,113804200,bear,hold
2021-10-20,90.97047424316406,92.22244959580755,90.6033547310062,91.56351179777172,6574100,87.18800048828125,84.90173095703125,,0.0965197627577048,67.24857369165872,2.022407998224878,1.6121780945469637,0.41022990367791445,93.06050121541102,87.18800048828125,81.31549976115147,0.822049662540572,107230100,bear,hold
2021-10-21,90.65039825439453,91.14930374655513,90.09500788148534,90.90455508145263,6224400,87.52640876770019,85.03315444946288,,0.08068652172536872,65.41424288051539,1.9916853719226424,1.6880795500220995,0.30360582190054286,93.37792170155195,87.52640876770019,81.67489583384842,0.76693861245881,101005700,bear,hold
2021-10-22,92.48600006103516,92.50482356772076,90.57509454219596,90.64098758830063,6819600,87.93220710754395,85.19791259765626,,0.0961948986254888,70.40064103372694,2.091347442763464,1.7687331285703725,0.3226143141930915,93.97443205701994,87.93220710754395,81.88998215806795,0.8768308025246672,107825300,bear,hold
2021-10-25,92.14712524414062,93.14493634230425,91.82707533786316,92.66486148288807,5083100,88.26946792602538,85.34519958496094,,0.0789820328201356,68.43891531256548,2.1185644935814736,1.8386994015725928,0.27986509200888077,94.46027789333695,88.26946792602538,82.07865795871382,0.813178512875526,102742200,bear,hold
2021-10-26,91.2905044555664,92.77780557655686,91.25285026263207,92.53306409518805,7089700,88.58969497680664,85.46709915161132,,0.07544876391909416,63.61339400883005,2.0474107868024305,1.8804416786185605,0.16696910818387,94.7094709871072,88.58969497680664,82.46991896650609,0.7206624453422702,95652500,bear,hold
2021-10-27,90.39623260498047,91.59172987752076,90.36799375602017,91.13047140515967,5941200,88.82956275939941,85.56867431640624,,0.05604460972639358,58.94115156555556,1.89699333857493,1.8837520106098347,0.013241327965095362,94.83666100680573,88.82956275939941,82.82246451199309,0.6304015500543462,89711300,bear,hold
