Date,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,state,signal
2023-12-22,81811.71875,83523.2609832636,81640.56452667364,82154.02719665272,1331329,75038.290234375,71544.17671875,71023.0119140625,0.13539189772181093,83.44941068592387,bull,golden_cross
2023-12-26,82410.765625,82667.49698208724,81298.26307762202,82239.61138694185,1043738,75560.311328125,71756.408125,71099.175546875,0.14506561079194502,84.33721210384002,bull,golden_cross
2023-12-27,83009.796875,83266.52820554124,81726.14022229382,82154.02577319588,1040291,76090.889453125,72008.00484375,71182.1853515625,0.14657211728445563,85.1925840522796,bull,golden_cross
2023-12-28,85577.1171875,86347.3112421875,83523.26637499999,83951.1519609375,2100873,76689.929296875,72283.56328125,71272.46921875,0.16279070508047022,88.1735422323754,bull,golden_cross
2024-01-02,83523.2578125,85063.64576396004,83352.10359567111,84721.33733030225,1341485,77190.55546875,72514.6215625,71355.9069140625,0.1362049165013528,75.14100593434293,bull,golden_cross
2024-01-03,80271.3359375,82838.64945362473,80185.75882029584,82581.91810201226,1694613,77532.8640625,72721.71828125,71423.5128515625,0.09324013044318824,60.015548530493525,bull,golden_cross
2024-01-04,79501.1328125,79929.01834970398,78559.78463065124,79586.7099199408,1589156,77909.403515625,72891.1609375,71483.8447265625,0.10463739187712306,57.08465046301331,bull,golden_cross
2024-01-05,78388.6328125,80185.7521237036,78046.32437227074,80014.59790358898,1110042,78230.31796875,73053.7575,71549.31119140625,0.08917963605669166,53.05435056036134,bull,golden_cross
2024-01-08,76078.0546875,78987.67657656074,75992.47757311586,78730.94523340833,1397056,78418.5875,73171.85390625,71589.10455078125,0.052070970884789514,45.81886521910556,bull,golden_cross
2024-01-09,76249.203125,76933.81998807519,75393.432046156,76848.2428801908,1384540,78589.741796875,73310.48875,71631.89310546876,0.04700354858528066,46.40195121304503,bull,golden_cross
2024-01-10,77447.2890625,77960.75175241713,75992.4781077348,76505.94079765193,1123770,78765.175,73495.33546875,71675.96533203125,0.04745373696765398,50.42407176054726,bull,golden_cross
2024-01-11,76762.6640625,78559.78328804347,76762.6640625,78217.47486413043,1472306,78876.425,73693.874375,71726.02791015625,0.02985068056512108,48.198267362842806,bull,golden_cross
2024-01-12,75564.59375,76762.67337910533,75307.862400906,76505.94203001133,923693,78914.934765625,73888.9903125,71771.38380859375,0.010297499927666376,44.496656985813665,bull,golden_cross
2024-01-15,77789.59375,76591.51419829483,75650.1659790979,75906.89731160615,150188,79064.69453125,74120.0484375,71822.73005859375,0.040045716993136304,51.88684527386728,bull,golden_cross
2024-01-16,76848.25,78046.32962138085,76505.94153674833,77190.55846325167,836055,79175.944921875,74313.45265625,71871.50904296876,0.0298165524208851,48.91915727711808,bull,golden_cross
2024-01-17,75222.2734375,76591.50708368885,74879.96502595278,76163.62156925483,961515,79116.040234375,74489.74140625,71915.58123046876,-0.015677675914071876,44.21500498434147,bull,golden_cross
2024-01-18,74708.8203125,75735.74567762027,74366.5118574599,74879.97454002005,840897,79026.184375,74631.79953125,71963.9323046875,-0.023489904786801685,42.814875206017966,bull,golden_cross
2024-01-19,74965.546875,75906.89506635275,74452.08422517123,75393.43241652398,831282,78953.443359375,74804.66515625,72009.7160546875,-0.019037075665058634,43.77359917669062,bull,golden_cross
2024-01-22,74623.2421875,75564.5904261038,73510.73972369553,75051.12775050172,1060021,78619.692578125,74979.2425,72042.6632421875,-0.08210527266641732,42.74459197874048,bull,golden_cross
2024-01-23,75222.2734375,75393.42764327361,74366.50240863196,74537.65661440557,917374,78298.778125,75157.24265625,72079.0334765625,-0.07861642382118572,45.173537087955125,bull,golden_cross
2024-01-24,75222.2734375,75479.00474616041,74280.92530574516,74879.96502595278,882524,77969.305859375,75343.800625,72108.5575390625,-0.0805440273493826,45.173537087955125,bull,golden_cross
2024-01-25,79586.7109375,79586.7109375,73681.8904485887,74537.66153393817,3397759,77828.103125,75617.64734375,72159.0480078125,-0.034268031198138704,59.640935557375386,bull,golden_cross
2024-01-26,80784.7890625,81897.29145425053,79329.97824251854,80955.94327661546,2383070,77716.852734375,75894.91703125,72220.2356640625,-0.026804159222923007,62.56145885740215,bull,golden_cross
2024-01-29,85491.53125,85577.10835835835,80784.79029029029,81041.52161536536,3200604,77712.5734375,76209.84078125,72299.8223828125,-0.0010001030685864443,71.33680317752334,bull,golden_cross
2024-01-30,83865.5703125,88657.88861607143,83694.41608737245,86432.88368941327,3463949,77729.6890625,76440.89890625,72372.5629296875,0.004098409340886233,65.615123023305,bull,golden_cross
2024-01-31,88058.84375,88144.42085762876,84293.4510143343,85063.6449829932,3793928,78119.064453125,76743.84171875,72470.120859375,0.09701480262597628,71.87929764472983,bull,golden_cross
2024-02-01,90968.4765625,91396.36215310442,86946.35201081843,87973.27742826905,3751067,78692.431640625,77118.6696875,72578.3759375,0.14424126228547252,75.24877652256185,bull,golden_cross
2024-02-02,102264.6484375,102606.95688415272,93022.32037787657,94134.8228294979,8478816,79886.232421875,77733.11328125,72725.9964453125,0.3045851773191366,83.50988149489541,bull,golden_cross
2024-02-05,101237.7265625,103805.04000026415,97301.17929126162,102350.2290521978,6726216,81144.216015625,78335.57625,72863.775625,0.3307086646516719,80.86743657991016,bull,golden_cross
2024-02-06,95504.0625,100980.99798387096,94905.0226814516,98927.14717741935,5169164,82106.958984375,78799.40421875,72970.7470703125,0.25252538499890065,67.94098218363499,bull,golden_cross
2024-02-07,98156.9453125,99098.29352386661,94220.3982467851,95846.3633391456,4555156,83142.441796875,79321.42453125,73096.545390625,0.2674032429112825,70.30605313687946,bull,golden_cross
2024-02-08,96873.2890625,98156.9457196886,95247.32396339443,96445.4035101038,2788161,84147.973046875,79819.4834375,73219.348515625,0.2619844587940039,67.70337977103206,bull,golden_cross
2024-02-13,100296.375,102692.53412969284,98499.25565273038,99526.18099402731,3370853,85384.562109375,80377.44625,73366.9690234375,0.3272932470440231,70.80694088980655,bull,golden_cross
2024-02-14,100638.6875,101665.61288265306,98156.95115858845,98927.14519557824,1530264,86527.016796875,80918.29359375,73504.748203125,0.2937294392284957,71.10596149230375,bull,golden_cross
2024-02-15,97729.0625,102435.80368870402,96787.7142622592,102093.49523861647,2518069,87571.057421875,81402.66015625,73633.541796875,0.2717148731428498,65.0105338187654,bull,golden_cross
2024-02-16,99098.296875,99183.87398801812,95418.4810152202,97130.02327558289,2159137,88764.85859375,81916.1228125,73772.604609375,0.3174062993102422,66.4673073916509,bull,golden_cross
2024-02-19,100638.6875,102093.4984587585,98670.41384991497,98927.14519557824,1750923,90061.351953125,82489.4896875,73913.378984375,0.34707906079948514,68.0775408063739,bull,golden_cross
2024-02-20,99355.0234375,101580.02826900301,96702.13306147719,98927.1378929802,1952950,91280.82578125,83037.18328125,74039.605234375,0.32534247503280156,65.26495581706274,bull,golden_cross
2024-02-21,99954.0625,101494.4504494863,98413.67455051371,99440.59985017123,1845668,92547.366796875,83590.01125,74172.6776171875,0.33944947405063464,65.9714899901295,bull,golden_cross
2024-02-22,102093.4921875,104318.49704657376,98670.40778892497,99954.0644383906,3154400,93890.927734375,84175.35875,74312.5962109375,0.3572242305641895,68.44050072915496,bull,golden_cross
2024-02-23,101323.296875,103291.57037848396,100980.9884396115,102179.06796347129,2253030,95195.97890625,84723.0521875,74457.649375,0.34698530428206986,66.56795346810098,bull,golden_cross
2024-02-26,98071.375,99697.34020506109,96103.10133071554,99269.45462478185,2748769,96120.212109375,85193.72640625,74576.1737109375,0.2322581728124955,59.202740099084764,bull,golden_cross
2024-02-27,96359.828125,99098.29570936946,95675.21122890765,95675.21122890765,2108829,96898.9640625,85625.035,74687.8518359375,0.19279667921705168,55.70908876763863,bull,golden_cross
2024-02-28,100724.2578125,100809.83492194136,95846.36257434155,96359.8252309898,1833765,97660.600390625,86143.6321875,74823.919453125,0.17817819308856975,61.885685558791046,bull,golden_cross
2024-02-29,106543.5078125,108597.35856551206,100553.10978288153,101237.72670055222,5862121,98794.497265625,86782.0375,74983.948671875,0.2704081951091186,68.24451996670798,bull,golden_cross
2024-03-04,107484.859375,108597.36190037818,106115.62549761146,106543.51108429537,3032627,99765.798046875,87403.32734375,75146.545234375,0.22060266519227367,69.14140156979579,bull,golden_cross
2024-03-05,105259.84375,106885.8088160569,104660.80398882114,106115.61483739837,2940381,100480.36640625,87978.40546875,75287.747421875,0.15710241313847995,64.50405701664307,bull,golden_cross
2024-03-06,108682.9296875,109453.12367741142,104147.34285802166,104147.34285802166,2543361,100801.28046875,88623.65671875,75445.6372265625,0.06276148549928862,68.05396848655135,bull,golden_cross
2024-03-07,107912.734375,110565.62475218081,107399.2717213521,108682.92835547184,1849757,101135.030859375,89155.94625,75602.6712109375,0.0659339955483802,66.44383729750174,bull,golden_cross
2024-03-08,109881.0078125,111250.24155471183,107998.31141695872,108597.3511791764,2324865,101853.878125,89720.75515625,75766.97921875,0.15053752621779837,68.49525021326318,bull,golden_cross
2024-03-11,107998.3125,112705.05353605388,107912.73539025357,110308.89446315373,1885521,102345.946484375,90244.48703125,75933.4266796875,0.1002615470170578,64.43738168290616,bull,golden_cross
2024-03-12,107912.734375,109196.39100911975,107056.96328558684,107056.96328558684,1085368,102897.91875,90754.52640625,76096.023203125,0.11395757715398358,64.25105066403606,bull,golden_cross
2024-03-13,107741.578125,108939.65762758141,106543.49862241859,107741.578125,1396568,103270.17890625,91249.16203125,76250.0619921875,0.07423202608269741,63.85335971630745,bull,golden_cross
2024-03-14,109966.59375,110907.9420233463,107399.28027723735,107741.58874027237,1913544,103736.57421875,91736.9515625,76420.36046875,0.09268708169509865,66.73584411213828,bull,golden_cross
2024-03-15,106971.3828125,111849.27786875,106971.3828125,109624.27310625,2180445,104198.690234375,92205.9140625,76575.255,0.09457084797574922,59.82029586437743,bull,golden_cross
2024-03-18,109538.703125,109709.85734863281,106714.65843505859,107998.31511230468,1548673,104720.710546875,92791.26140625,76743.4140234375,0.10535404319984676,63.328121089725244,bull,golden_cross
2024-03-19,106406.46875,110612.61175357443,105780.02191968041,110254.64213624895,3390443,105009.099609375,93329.368125,76894.2003515625,0.05731176939285909,56.8114478138415,bull,golden_cross
2024-03-20,103542.703125,107659.35337888937,103005.74874405791,106943.41420429992,2379123,105218.48359375,93832.44953125,77039.225546875,0.0421486457615734,51.58484630910012,bull,golden_cross
2024-03-21,103542.703125,105601.02825194469,103363.71833135265,104974.58147417892,2960845,105397.915625,94381.7425,77182.9670703125,0.03590289914429445,51.58484630910012,bull,golden_cross
2024-03-22,101036.921875,104527.12555358725,100320.98265887954,103990.1711414969,2811721,105345.087109375,94877.496875,77321.881640625,-0.010349046642067594,47.18013210621422,bull,golden_cross
2024-03-25,99784.03125,101573.8793441704,99336.5692264574,101215.90972533633,1550861,105268.123828125,95324.23171875,77453.248125,-0.01519162593869161,45.10623657919163,bull,golden_cross
2024-03-26,102379.3046875,103274.2286795236,99515.54791302448,99515.54791302448,2021266,105483.5203125,95836.56453125,77604.865,0.04392647383092152,50.008313853768975,bull,golden_cross
2024-03-27,101663.3671875,102916.2607972051,101036.92038264744,102379.30639304577,1270063,105748.697265625,96358.54,77748.6233203125,0.05503890122780364,48.71589146294488,bull,golden_cross
2024-03-28,100231.4921875,102289.81747349331,100052.50738002232,102200.32506975447,1350186,105724.058984375,96807.37796875,77880.9434375,-0.004892223935939022,46.14714198979587,bull,golden_cross
2024-03-29,98620.625,101484.38180580763,98441.64019963703,100410.47300362977,1307187,105327.91484375,97242.82546875,78023.180390625,-0.074362886816558,43.37611317766332,bull,golden_cross
2024-04-01,97278.2421875,99784.0294747585,96830.78017191812,99247.07505606025,1112885,104817.583984375,97683.94484375,78161.272734375,-0.094958650426201,41.15815447230523,bull,golden_cross
2024-04-02,93698.546875,97278.2430306829,93072.10004775549,96830.78101122254,2520832,104239.519140625,98063.739375,78275.048359375,-0.10983577842333625,35.88817884557335,bull,golden_cross
2024-04-03,91103.265625,94324.99211075639,91103.265625,93340.57568455304,1671419,103360.5359375,98386.49375,78381.410078125,-0.16175184192262249,32.62646549362957,bull,golden_cross
2024-04-04,95488.3984375,95667.38325181583,91908.70215118321,92714.1338156045,2078100,102739.319140625,98803.796875,78506.702265625,-0.11513317690871461,42.18739120829145,bull,golden_cross
2024-04-05,93967.0234375,97099.25755208333,93340.57661458333,94235.50064732143,1944665,101943.619921875,99178.691875,78621.3923828125,-0.14482925386119028,40.063196062337056,bull,golden_cross
2024-04-08,97099.2578125,99336.56790034562,93967.02368951612,93967.02368951612,2070252,101398.6671875,99616.2315625,78754.7388671875,-0.10091874988787441,46.082473507867185,bull,golden_cross
2024-04-09,96651.796875,100678.955078125,96472.81206597222,99426.06141493056,1652638,100835.6203125,99957.53328125,78888.8432421875,-0.1043522580094014,45.3813194377226,bull,golden_cross
2024-04-11,99963.015625,100052.50802931961,93430.07010966876,93609.05491830797,2217580,100446.6921875,100341.0978125,79036.508515625,-0.0721964782340151,51.287849369346766,bull,golden_cross
2024-04-12,98262.65625,99963.0118681694,96651.7930327869,99784.02706625684,1226958,99861.4953125,100596.5203125,79178.239296875,-0.10643175441632702,48.393721241951624,bull,golden_cross
2024-04-15,102558.296875,102916.26649760034,95935.85885689354,97725.70696989528,2446762,99640.841015625,100970.37484375,79332.0348046875,-0.04125482742646491,55.26205239589266,bull,golden_cross
2024-04-16,102647.78125,103095.24324324325,100410.47128378379,101573.87246621621,1988405,99296.294921875,101262.15359375,79488.4171484375,-0.06290855814804042,55.39523083793026,bull,golden_cross
2024-04-17,101215.90625,102826.76947944297,99605.04302055703,102737.27707780724,1576611,99036.766796875,101467.1021875,79637.6401171875,-0.04878051645708803,52.692224951167276,bull,golden_cross
2024-04-18,100410.4765625,102558.29424298128,99068.0905121992,102021.33982286096,1665994,98880.15546875,101430.01875,79773.8503515625,-0.03025057747158366,51.17943946138127,bull,golden_cross
2024-04-19,98799.609375,101752.85856827446,96472.80698029892,99336.56377377718,2114673,98643.00078125,101381.25640625,79899.0110546875,-0.04580809276607345,48.198965607747766,bull,golden_cross
2024-04-22,103005.7578125,103363.72743130973,99873.52364791486,99873.52364791486,1916502,98741.442578125,101531.2903125,80044.34671875,0.01948630165055687,55.488092928082224,bull,golden_cross
2024-04-23,103721.6953125,105869.51298937661,102468.80166765531,103811.18771570318,1392773,98938.32578125,101642.5853125,80194.97359375,0.03946186592356171,56.60734655684614,bull,golden_cross
2024-04-24,103990.171875,104527.1262908778,102200.32382207402,102737.2782379518,1178637,99018.869140625,101784.92296875,80336.245703125,0.015734304822805356,57.043557511497866,bull,golden_cross
2024-04-25,104348.140625,105601.03425171526,102200.3229792024,102737.2773906518,1708852,99153.1078125,101865.95828125,80479.30765625,0.02640846463946467,57.65479227669804,bull,golden_cross
2024-04-26,105780.015625,108733.26479219543,102468.79686178088,104348.13724090524,2705868,99430.533984375,101968.78484375,80627.8174609375,0.05535708704326736,60.10043268300344,bull,golden_cross
2024-04-29,105869.5078125,108554.27977731403,105243.06102071005,106943.41659842561,1820652,99792.978125,102131.59375,80780.1978515625,0.07350270607694886,60.254935442631634,bull,golden_cross
2024-04-30,105601.0390625,106943.42515227754,104885.09981461865,105690.53146848516,1264927,100209.11796875,102261.64859375,80927.384921875,0.0855566125358036,59.51045274416923,bull,golden_cross
2024-05-02,107032.9140625,107032.9140625,105153.57359819188,105869.51282269022,1246995,100875.836328125,102389.533125,81086.438125,0.14231135521545402,62.193477992302036,bull,golden_cross
2024-05-03,101931.8515625,108106.82764486392,101663.37434152765,107659.36560991002,1779155,101417.265625,102441.0696875,81221.6975,0.11886056842432757,49.58708968495704,bull,golden_cross
2024-05-07,103542.703125,104348.13469641314,102021.33237899741,102021.33237899741,1204913,101819.980859375,102512.8425,81360.732265625,0.08434851583327974,52.83808839715089,bull,golden_cross
2024-05-08,103811.1875,104885.0963362069,102647.78626077587,102647.78626077587,792482,102312.1890625,102547.19640625,81501.5373828125,0.1047619015946335,53.37774375285692,bull,golden_cross
2024-05-09,99963.015625,104169.15862802148,99515.55360340198,104169.15862802148,1762344,102455.376953125,102519.99078125,81626.952578125,0.029493096827062804,45.365237070375244,bull,golden_cross
2024-05-10,102110.8359375,102468.8055639242,100231.49539877301,101573.88149786371,1422408,102728.32890625,102600.78,81757.972265625,0.05648150617996461,49.88679919679038,bull,golden_cross
2024-05-13,102289.8125,103542.70609142607,101394.88850612423,101931.84290244969,935835,102844.66875,102719.3796875,81898.8724609375,0.023276577446690094,50.25623669819139,bull,golden_cross
2024-05-14,101931.8515625,103095.25285338017,100678.95786462906,102468.80600444469,788713,103028.128515625,102743.5315625,82040.978046875,0.037340689255995985,49.47070966809745,bull,golden_cross
2024-05-16,102647.78125,103363.72043918919,101484.38006756757,102826.76604729731,963262,103032.602734375,102665.61703125,82186.2353515625,0.000872522045769486,51.11642071807064,bull,golden_cross
2024-05-17,100857.9375,103721.6943766637,100678.95269520851,103005.75515749777,1087425,102943.110546875,102533.07859375,82329.8175,-0.017436750489918662,46.995484009853755,bull,golden_cross
2024-05-20,102826.7734375,104258.65191878808,101126.41774097041,101484.38736129244,850630,103023.65390625,102484.4171875,82482.388046875,0.015915158468484236,51.61625146373974,bull,golden_cross
2024-05-21,102379.3046875,102916.25908271415,101842.35029228585,102826.7666835118,695579,103122.0953125,102358.3446875,82637.0001171875,0.01960779584363892,50.53790980904243,bull,golden_cross
2024-05-22,106406.46875,107122.40798465097,101484.3865117746,101663.37132043735,2260904,103502.43828125,102328.219375,82807.0412890625,0.07699280820157606,58.866745397233835,bull,golden_cross
2024-05-23,107838.34375,108196.31335580912,103990.17048755186,106495.95772821577,1760819,103744.067578125,102287.36609375,82992.7995703125,0.046915687434645026,61.358235901279656,bull,golden_cross
2024-05-24,107390.8828125,109270.22326171875,106316.973984375,106764.43599609374,1463021,103927.526953125,102275.2175,83174.18109375,0.03537531361153734,60.13246343056819,bull,golden_cross
2024-05-27,109628.1875,111328.5430612245,106137.98397959184,107838.33954081633,1644197,104209.427734375,102309.5265625,83362.0423828125,0.05421681225584574,64.0045035945804,bull,golden_cross
2024-05-28,109538.703125,111686.52083333333,109180.73350694445,110075.65755208333,1096369,104468.955859375,102345.4690625,83555.87453125,0.04974274068431672,63.73786395287303,bull,golden_cross
2024-05-29,109180.734375,110075.6584272541,106674.94702868852,108464.79513319672,1277990,104638.991796875,102329.751875,83745.34953125,0.03214897190085386,62.614115713278224,bull,golden_cross
2024-05-30,105332.5625,109359.72079439253,105332.5625,108375.30432242992,1096042,104612.14453125,102296.97546875,83929.7038671875,-0.005071765455365584,52.000302937298734,bull,golden_cross
2024-05-31,105332.5625,108106.82710280374,105332.5625,106674.94859813085,2011874,104598.720703125,102212.85265625,84111.0630078125,-0.002542366674451957,52.00030293729874,bull,golden_cross
2024-06-03,108017.328125,109896.66854805303,107211.89651512014,107480.37371841342,906152,104647.94140625,102245.06984375,84306.27390625,0.00919730226092108,57.78976515062961,bull,golden_cross
2024-06-04,106495.9609375,108912.25584952731,105690.52930015756,108017.33180803571,820199,104876.146875,102304.135,84506.71453125,0.0447760862285671,53.827731543118986,bull,golden_cross
2024-06-05,106943.421875,107569.86869769874,105869.51303608787,106495.9598587866,1068743,105046.1828125,102372.149375,84706.397265625,0.03284363501592713,54.809082058479255,bull,golden_cross
2024-06-07,108375.296875,109449.20567970687,106943.4184687242,107838.34247264657,976721,105274.38828125,102518.916875,84910.67203125,0.04396548661963817,57.89319248452367,bull,golden_cross
2024-06-10,108643.7734375,110075.65183535832,107390.87983937397,108285.80383803543,970865,105708.426171875,102696.11171875,85116.2891796875,0.08683969524353774,58.46555752177534,bull,golden_cross
2024-06-11,109180.734375,110254.64323770492,108554.28753842213,109807.18121157786,1214447,106061.92109375,102832.1403125,85318.6007421875,0.0692374944597196,59.647013283008725,bull,golden_cross
2024-06-12,109628.1875,110970.57346938776,108643.77112244899,110970.57346938776,970708,106428.83984375,102991.43671875,85529.9957421875,0.07174101526483878,60.651460753678954,bull,golden_cross
2024-06-13,108912.2578125,112223.47682569844,108822.76540673788,110165.15149316967,2186257,106777.86015625,103165.05203125,85740.8062890625,0.06848110912338257,58.157086054384,bull,golden_cross
2024-06-14,109807.1796875,111507.53536318256,108106.82401181743,108643.77843571719,1278973,107135.830078125,103388.783125,85954.379921875,0.0697472302890132,60.35211325996288,bull,golden_cross
2024-06-17,115534.6953125,115803.17252856313,110791.59782871805,110970.5826394268,2654199,107869.66796875,103753.9121875,86196.5911328125,0.14551911506717063,70.8806052687986,bull,golden_cross
2024-06-18,117235.0546875,119830.3345240935,115534.69893249046,116250.63819775762,2632809,108590.08203125,104224.64234375,86448.5878125,0.1401218842946348,73.1593625754738,bull,golden_cross
2024-06-19,118398.453125,120814.7480867347,117056.0670351474,118308.96071900983,1606458,109391.039453125,104770.54609375,86703.4062890625,0.1564686191842819,74.62266528820604,bull,golden_cross
2024-06-20,116877.078125,117772.0021535222,115176.72247080781,117593.01734781776,1110575,109914.569921875,105198.3196875,86951.0457421875,0.09840200034831059,69.30184453429618,bull,golden_cross
2024-06-21,114460.78125,116787.58368354183,113207.88763193901,116698.09128225176,1680099,110245.691796875,105608.19484375,87186.175859375,0.061410786457854805,61.76871958162281,bull,golden_cross
2024-06-24,114818.75,115355.70440374123,112849.91718628215,114371.28799688231,712382,110617.08515625,105962.5846875,87426.091015625,0.06916664611528289,62.42044036408536,bull,golden_cross
2024-06-25,115445.1953125,116877.07370397287,114460.7789183624,115624.1801114341,1100760,110907.935546875,106338.45265625,87668.2826171875,0.05306124223297948,63.590166390767614,bull,golden_cross
2024-06-26,117056.0625,117145.55490252293,114192.30561926604,114371.29042431193,1219468,111283.803515625,106680.31359375,87910.3987109375,0.0686274272064511,66.47953993459907,bull,golden_cross
2024-06-27,117682.5078125,118398.4470235266,114729.2585670152,115534.69017942014,901065,111708.8921875,107068.710625,88154.7912890625,0.0778688061237911,67.55775166886437,bull,golden_cross
2024-06-28,115713.671875,118398.44384425753,115087.22508217325,118398.44384425753,1026360,112227.94765625,107331.818125,88390.1954296875,0.09855555707191677,60.924904536738424,bull,golden_cross
2024-07-01,115087.2265625,116250.62776414269,114281.79496136274,114639.76456186819,659327,112715.680859375,107580.60703125,88624.606796875,0.09260824792428268,58.94197269547882,bull,golden_cross
2024-07-02,110612.609375,114818.75228812703,110523.11697259304,114550.27508090614,1369592,112845.444921875,107768.54109375,88835.3613671875,0.02402652699386043,47.139884640478265,bull,golden_cross
2024-07-03,110702.1015625,112312.96480269806,109628.19273570129,111686.51798706548,1035953,113055.751953125,107974.37359375,89050.4144140625,0.039495776064863986,47.36687492088247,bull,golden_cross
2024-07-04,112402.4609375,113297.38498955016,111060.07485942476,111060.07485942476,793881,113328.70390625,108246.430625,89274.825,0.051046048151337065,51.617994317006044,bull,golden_cross
2024-07-05,113028.90625,114729.26192596991,112133.98221001583,113386.87586599367,805600,113561.384375,108446.89359375,89504.93515625,0.04293976126651322,53.12029258067062,bull,golden_cross
2024-07-08,111149.5703125,114102.81976524758,111149.5703125,112939.41846568036,999050,113686.67421875,108595.45109375,89727.788046875,0.02306433949886255,48.27722495300833,bull,golden_cross
2024-07-09,109628.1875,112223.46704081634,107927.83193877552,111865.4974489796,1662846,113709.046875,108708.21140625,89943.8898046875,0.004098279129201909,44.72250822411918,bull,golden_cross
2024-07-10,109180.734375,109986.16602202869,108106.82551229508,108822.76475409836,1118813,113686.67421875,108804.86328125,90157.32640625,-0.004081551790683369,43.70328226062036,bull,golden_cross
2024-07-11,109449.2109375,110254.64257972199,108554.28689058666,110075.65777033933,998099,113713.521875,108878.2471875,90368.682265625,0.004930144097502698,44.52028231330626,bull,golden_cross
2024-07-12,108554.2890625,110523.12200510099,107390.88777823579,109896.67515972795,863955,113650.87734375,108931.9428125,90572.5683203125,-0.011409915349484434,42.31580783889458,bull,golden_cross
2024-07-15,107390.8828125,108822.76125,106227.48158203125,108554.28404296875,669497,113243.68671875,108967.7396875,90766.7864453125,-0.07048802507309593,39.5725173657863,bull,golden_cross
2024-07-16,109986.1640625,109986.1640625,107927.83877898699,108196.31598988,891422,112881.2421875,109026.8046875,90976.9761328125,-0.061832108530358365,47.71544045276884,bull,golden_cross
2024-07-17,108285.8125,110075.66064049586,107480.38083677685,110075.66064049586,944338,112375.61015625,109153.88390625,91178.6640625,-0.08541193198126928,43.572599332629444,bull,golden_cross
2024-07-18,107301.390625,108017.32984518349,106048.4969896789,107390.88302752293,864546,111896.82578125,109229.05765625,91366.8721484375,-0.08192955927387924,41.33498937668048,bull,golden_cross
2024-07-19,104079.6640625,105959.00451418744,102647.78562311908,105869.51211172614,1498610,111377.769921875,109234.4271875,91545.8178125,-0.0906958442370408,35.00018309355495,bull,golden_cross
2024-07-22,103721.6953125,105153.57376375108,101842.35484523296,104437.63453812554,968117,110822.9171875,109309.60078125,91721.2620703125,-0.09664845408524303,34.36990108333502,bull,golden_cross
2024-07-23,107838.34375,107927.83615145228,104885.09450207469,104885.09450207469,1194748,110442.574609375,109424.1509375,91909.159765625,-0.06589145214669978,46.337766299508104,bull,golden_cross
2024-07-24,105959.0078125,106853.93186497044,105511.54578626477,106316.97743348817,689203,109887.721875,109497.53484375,92092.795390625,-0.09480119568775003,42.52529737732458,bull,golden_cross
2024-07-25,102916.2578125,106406.46133831522,102468.79582201087,105869.50694972827,1138700,109149.409375,109517.22296875,92259.0778125,-0.1254753172283397,37.19015792521156,bull,golden_cross
2024-07-26,100320.984375,106048.49820194024,98441.64390053523,106048.49820194024,1582067,108379.775,109470.68703125,92410.2444921875,-0.13302393097185605,33.34725002550685,bull,golden_cross
2024-07-29,101752.859375,103900.6769871372,99247.07216083993,100320.98096690852,1192545,107713.056640625,109488.58546875,92561.7243359375,-0.11586313777627233,37.202737811718464,bull,golden_cross
2024-07-30,99873.5234375,103184.74240451389,99873.5234375,100947.43229166667,765612,107176.10234375,109429.52046875,92696.5334375,-0.09708735738339058,34.390908801934174,bull,golden_cross
2024-07-31,100320.984375,101126.41600691347,98889.10591826495,98889.10591826495,882651,106657.046484375,109388.3540625,92838.286640625,-0.09377524943949733,35.63822739262271,bull,golden_cross
2024-08-01,100320.984375,102468.8020601026,100320.984375,101394.89321755129,615829,106052.97265625,109266.644375,92978.3282421875,-0.10748409297922534,35.63822739262271,bull,golden_cross
2024-08-02,95846.3671875,98441.64697128852,95488.39756214985,97546.72290791316,1332881,105193.845703125,109026.80484375,93095.9967578125,-0.15201898021109095,29.199999535786347,bull,golden_cross
2024-08-05,86181.1875,93430.07242990655,85017.78621495327,92982.61039719627,2493835,103945.4265625,108602.6109375,93166.623046875,-0.2246376908367772,20.56002284863561,bull,golden_cross
2024-08-06,91908.6953125,94146.00532497566,87344.58288704966,90297.83210351753,1867054,103059.451953125,108248.22109375,93267.170546875,-0.1616326292679061,33.17799757108784,bull,golden_cross
2024-08-07,90924.28125,92266.66729207677,89402.91040231299,89850.37241633858,1475882,102146.629296875,107875.93265625,93369.6421484375,-0.16721313727653697,32.23042310090156,bull,golden_cross
2024-08-08,90924.28125,91371.74326402559,88865.95598548229,89581.89520792323,1074481,101220.3828125,107510.80359375,93465.267578125,-0.1692559455552265,32.23042310090156,bull,golden_cross
2024-08-09,91192.7578125,93877.5298776374,90834.78820381501,92624.63624723995,1080152,100352.30625,107228.0075,93561.3796484375,-0.15993408827912936,32.83714582381995,bull,golden_cross
2024-08-12,91371.75,92177.18168462292,90655.81072477963,91550.7348188051,639297,99551.349609375,106948.79125,93668.6558984375,-0.14916659955639566,33.266103407878916,bull,golden_cross
2024-08-13,91998.1953125,92356.16494406614,90476.82437834387,91461.24086515077,727338,98651.951171875,106628.40859375,93773.501875,-0.1635475598528764,34.83478503743899,bull,golden_cross
